word, attempts, failed, match loop, required loop, allowed loop
weigh, 7573, 86, 1711631, 89448, 4338814
aware, 7597, 86, 1942003, 78932, 4865293
pupil, 7606, 86, 1686973, 81824, 4304750
delve, 7708, 86, 1791131, 85710, 4619765
mucus, 7773, 86, 1615798, 123057, 4377537
teddy, 7817, 86, 1602805, 63427, 4240851
check, 7928, 86, 1714298, 80111, 4446898
delay, 7154, 87, 1838876, 57853, 4605261
diary, 7198, 87, 1897446, 67897, 4798873
final, 7252, 87, 1611042, 71847, 4060800
trait, 7299, 87, 1770742, 59728, 4392706
cagey, 7322, 87, 1713931, 58176, 4289365
forge, 7386, 87, 1731375, 73465, 4388055
perky, 7388, 87, 1833886, 93721, 4808950
glide, 7390, 87, 1717658, 82997, 4459831
tutor, 7410, 87, 1823308, 80667, 4600016
beady, 7462, 87, 1587114, 50859, 3970489
inner, 7488, 87, 2010003, 79570, 5226967
glove, 7513, 87, 1817121, 97604, 4718020
virus, 7531, 87, 2136093, 137398, 5461272
renew, 7536, 87, 1919561, 102505, 5023658
dozen, 7572, 87, 1813149, 65531, 4618729
jumbo, 7578, 87, 1573144, 88749, 3944008
usual, 7606, 87, 1807801, 105311, 4777981
rigid, 7631, 87, 1603389, 71808, 4072957
tithe, 7635, 87, 1749304, 73762, 4467945
lorry, 7651, 87, 1959075, 74532, 4885569
aging, 7670, 87, 1672798, 72665, 4200100
undid, 7713, 87, 1740495, 85689, 4463350
quoth, 7727, 87, 2016406, 124151, 5220826
gloom, 7743, 87, 1614652, 103927, 4201938
hedge, 7788, 87, 1651397, 80601, 4303586
choir, 7098, 88, 1906054, 106484, 4877182
chain, 7180, 88, 1710332, 74047, 4289404
ocean, 7182, 88, 1740858, 72318, 4389371
urban, 7229, 88, 1680163, 73838, 4190429
agile, 7288, 88, 1773609, 58800, 4349637
mayor, 7306, 88, 1887565, 83952, 4716597
aorta, 7308, 88, 2014029, 111966, 5027414
weary, 7309, 88, 1943190, 73566, 4847464
elite, 7325, 88, 2102670, 100145, 5534412
liver, 7345, 88, 1994160, 82824, 5028448
freak, 7402, 88, 1724890, 64046, 4321066
youth, 7460, 88, 2188486, 123361, 5647134
algae, 7485, 88, 1719741, 60987, 4278643
dingy, 7495, 88, 1685850, 77434, 4414541
eagle, 7505, 88, 1814367, 61711, 4492354
pagan, 7547, 88, 1628201, 86239, 4193341
vouch, 7552, 88, 1873114, 115424, 4755884
canny, 7558, 88, 1746936, 63109, 4408566
buddy, 7608, 88, 1684688, 71545, 4311695
label, 7651, 88, 1689109, 51650, 4104365
zebra, 7661, 88, 1724668, 61191, 4248074
outdo, 7670, 88, 1791768, 79990, 4617365
loopy, 7776, 88, 1761289, 88652, 4516578
geese, 7985, 88, 1810476, 121174, 4896586
slyly, 8166, 88, 1277704, 65484, 3416445
coral, 6992, 89, 1754405, 67577, 4325049
roach, 7188, 89, 1713228, 104555, 4305490
dirge, 7221, 89, 1804173, 85043, 4666898
ridge, 7238, 89, 1667379, 85623, 4334901
loamy, 7266, 89, 1741580, 71430, 4344003
rogue, 7285, 89, 1877229, 92185, 4768918
fairy, 7299, 89, 1864269, 65407, 4576904
toast, 7366, 89, 1866393, 114062, 4927069
audio, 7407, 89, 1824762, 85315, 4404221
honey, 7414, 89, 2045228, 72168, 5154994
canon, 7505, 89, 1760788, 70572, 4333721
buxom, 7514, 89, 1574989, 90478, 3950077
toxic, 7518, 89, 1662684, 87817, 4223141
amiss, 7525, 89, 1757354, 154036, 4699721
booty, 7545, 89, 1837249, 77909, 4738722
ledge, 7552, 89, 1641328, 72922, 4270778
gecko, 7555, 89, 1667870, 86560, 4309087
drill, 7561, 89, 1819162, 80815, 4604553
paper, 7569, 89, 1770819, 74416, 4431877
payee, 7600, 89, 1858614, 64313, 4731731
merge, 7669, 89, 1682477, 77606, 4362389
fatty, 7693, 89, 1845459, 116178, 4911053
cliff, 7699, 89, 1427730, 87138, 3750392
goose, 7724, 89, 1879639, 112104, 5036225
tweed, 7761, 89, 1578462, 108058, 4434896
cream, 7081, 90, 1646388, 82446, 4186190
claim, 7102, 90, 1575593, 72538, 3977831
habit, 7157, 90, 1822302, 76590, 4469667
early, 7173, 90, 2008079, 72847, 4889722
braid, 7218, 90, 1591895, 55787, 3920549
inlay, 7233, 90, 1940685, 76520, 4930404
aloud, 7246, 90, 1767948, 85985, 4300483
daisy, 7253, 90, 1947798, 113137, 5046295
bread, 7280, 90, 1555920, 55804, 3880381
carve, 7289, 90, 1870349, 81383, 4667424
rouge, 7303, 90, 1878408, 90004, 4737937
leafy, 7306, 90, 1682901, 73137, 4263510
curve, 7356, 90, 1873374, 103343, 4888738
wreck, 7413, 90, 1722719, 95355, 4511694
cough, 7417, 90, 1746683, 107835, 4461328
corer, 7466, 90, 1856018, 75243, 4764556
wrack, 7512, 90, 1647193, 78517, 4191175
rebar, 7524, 90, 1612752, 48390, 3979308
rider, 7533, 90, 1745255, 66958, 4482020
vegan, 7539, 90, 1791535, 75949, 4552091
ninth, 7540, 90, 1972668, 113749, 5199215
linen, 7560, 90, 1946663, 66560, 4859741
omega, 7561, 90, 1637721, 81241, 4196522
itchy, 7576, 90, 1796176, 118989, 4912322
waver, 7592, 90, 1911760, 82643, 4795665
graze, 7596, 90, 1750506, 62020, 4342826
leery, 7607, 90, 1973017, 75415, 4993958
where, 7683, 90, 1850602, 89362, 4812793
comfy, 7707, 90, 1540631, 90790, 4102463
caddy, 7740, 90, 1553834, 58463, 3960341
sieve, 7747, 90, 1503315, 77541, 3889323
merry, 7755, 90, 1832943, 83938, 4731353
awash, 7797, 90, 1961028, 179414, 5337433
thigh, 7851, 90, 1546900, 77342, 4057337
valve, 7881, 90, 1893048, 59261, 4619689
fussy, 7935, 90, 1705563, 186494, 4905065
wryly, 7954, 90, 1711278, 83893, 4436560
trite, 7362, 91, 1834396, 76816, 4728535
truer, 7430, 91, 1891089, 78910, 4886224
visor, 7432, 91, 2107636, 131769, 5485539
dicey, 7444, 91, 1727169, 64665, 4509153
topaz, 7493, 91, 1663331, 101988, 4287817
vigor, 7499, 91, 1824077, 83528, 4625951
puree, 7502, 91, 1837501, 87521, 4801459
dough, 7516, 91, 1733349, 97291, 4354396
carry, 7571, 91, 1778422, 71673, 4504107
gravy, 7574, 91, 1808730, 79530, 4641370
timid, 7598, 91, 1542945, 95563, 4113252
hello, 7602, 91, 1913940, 76952, 4712026
upper, 7647, 91, 1907552, 125043, 5153688
bawdy, 7659, 91, 1706533, 91159, 4427862
flood, 7705, 91, 1592674, 77164, 4054728
undue, 7738, 91, 1754354, 80598, 4611855
manga, 7762, 91, 1656468, 86624, 4242746
kebab, 7777, 91, 1666171, 52829, 4110382
gawky, 7852, 91, 1824717, 95957, 4758864
whoop, 7976, 91, 1751262, 156094, 4725786
camel, 7135, 92, 1704448, 67354, 4260285
royal, 7205, 92, 1884497, 71719, 4628195
guile, 7332, 92, 1901978, 79348, 4823024
about, 7347, 92, 1872107, 115230, 4767590
alike, 7350, 92, 1890403, 60502, 4573056
doubt, 7358, 92, 1767980, 87861, 4483433
total, 7387, 92, 1685308, 71510, 4232055
money, 7394, 92, 1923242, 65190, 4917509
craze, 7397, 92, 1758131, 63793, 4390879
title, 7405, 92, 1836128, 68446, 4704071
drool, 7422, 92, 1900947, 88158, 4775515
belly, 7439, 92, 1859118, 70123, 4737916
zonal, 7444, 92, 1920204, 81287, 4790091
wreak, 7452, 92, 1819394, 70661, 4547524
cello, 7474, 92, 1795453, 80616, 4548167
patty, 7487, 92, 1863693, 126417, 5017451
annul, 7487, 92, 1832961, 80621, 4500397
guide, 7526, 92, 1714881, 74496, 4405609
deuce, 7527, 92, 1755663, 83812, 4554646
riser, 7528, 92, 1912925, 104410, 5124702
freed, 7557, 92, 1630351, 75481, 4231928
lever, 7591, 92, 1930926, 87612, 4967927
floor, 7617, 92, 1701277, 85544, 4325605
revel, 7624, 92, 1863212, 83171, 4766862
axiom, 7632, 92, 1732957, 101690, 4345174
dally, 7670, 92, 1781319, 63815, 4501988
avian, 7681, 92, 1834388, 92591, 4668615
nylon, 7682, 92, 1901295, 90260, 4973398
woven, 7684, 92, 1901089, 90023, 4904361
civil, 7760, 92, 1666869, 78964, 4316471
offal, 7803, 92, 1614221, 106968, 4248114
hippo, 7816, 92, 1815821, 127350, 4616939
eject, 7849, 92, 1755029, 104169, 4870941
cheek, 7873, 92, 1754572, 86490, 4564944
gruff, 7877, 92, 1565674, 110337, 4010805
urine, 7157, 93, 2113050, 83539, 5282148
croak, 7191, 93, 1785378, 80120, 4468854
adore, 7193, 93, 1854580, 68908, 4577305
hoard, 7221, 93, 1908015, 77172, 4676604
ready, 7224, 93, 1761991, 60778, 4396145
vocal, 7374, 93, 1671783, 68862, 4182744
butte, 7414, 93, 1894243, 101518, 5036697
tally, 7419, 93, 1805231, 66356, 4600959
eking, 7495, 93, 1852065, 130129, 4957285
trout, 7499, 93, 1825301, 94886, 4626843
foamy, 7517, 93, 1555008, 71980, 3943933
brood, 7518, 93, 1726498, 84908, 4332439
eying, 7525, 93, 1882519, 122811, 5036975
pixel, 7540, 93, 1723901, 86716, 4453960
bezel, 7555, 93, 1791620, 71204, 4569813
grimy, 7569, 93, 1734625, 87411, 4487852
retry, 7621, 93, 1977361, 91904, 5190749
taboo, 7646, 93, 1569035, 68708, 3898915
rumor, 7648, 93, 1744603, 102070, 4462139
index, 7728, 93, 1743731, 88575, 4581197
fjord, 7779, 93, 1528447, 88087, 4056955
dodge, 7819, 93, 1633936, 59663, 4174030
heave, 7899, 93, 1883206, 70595, 4652585
daily, 7264, 94, 1868565, 65798, 4607782
tiara, 7339, 94, 1811623, 73271, 4592119
radii, 7437, 94, 1732612, 73371, 4269930
extra, 7443, 94, 1928479, 117894, 5109377
defer, 7546, 94, 1641500, 91760, 4355492
grove, 7560, 94, 1833116, 95008, 4724376
occur, 7586, 94, 1860870, 130179, 4903743
nerve, 7594, 94, 1992647, 94235, 5164885
avail, 7603, 94, 1881122, 85635, 4713499
bunny, 7615, 94, 1773724, 68303, 4539467
genie, 7636, 94, 1863545, 69024, 4738888
helix, 7671, 94, 1966394, 98982, 4856853
adage, 7679, 94, 1592002, 52018, 4007040
vying, 7766, 94, 1697225, 95723, 4549243
hurry, 7775, 94, 1919823, 93000, 4931013
ditty, 7787, 94, 1908870, 134959, 5269019
taffy, 7792, 94, 1580207, 66372, 4072239
howdy, 7809, 94, 1771612, 112163, 4683871
judge, 7835, 94, 1659121, 73308, 4381020
polyp, 7858, 94, 1738074, 98182, 4510358
vigil, 7936, 94, 1591296, 70351, 4066253
puffy, 8062, 94, 1474789, 94218, 3968425
milky, 7535, 95, 1844954, 97136, 4862713
bravo, 7548, 95, 1726690, 82295, 4267114
unify, 7551, 95, 1767057, 101809, 4676000
greed, 7583, 95, 1660870, 75874, 4308191
gazer, 7601, 95, 1840372, 72115, 4569981
order, 7602, 95, 1782302, 68066, 4548947
heath, 7632, 95, 2069897, 98722, 5227097
idiot, 7643, 95, 1879785, 106059, 4992117
soggy, 7879, 95, 1398982, 75297, 3656589
fifth, 7889, 95, 1685999, 112834, 4478305
plaza, 7893, 95, 1561787, 85155, 4039780
gaily, 7287, 96, 1806650, 54241, 4406570
decay, 7300, 96, 1662922, 54738, 4219310
piece, 7478, 96, 1681601, 75963, 4384836
ditto, 7544, 96, 1942105, 137709, 5152459
junta, 7588, 96, 1954949, 106172, 5057994
bossy, 7621, 96, 1859071, 140093, 5085762
essay, 7633, 96, 1947655, 140003, 5368621
vague, 7681, 96, 1804120, 62607, 4448995
cabby, 7806, 96, 1498893, 50547, 3711851
karma, 7817, 96, 1876590, 102381, 4774203
clack, 7819, 96, 1594063, 66442, 4062211
modem, 7837, 96, 1579033, 57466, 4034943
gayly, 7838, 96, 1711385, 59701, 4266936
ferry, 7839, 96, 1767906, 81856, 4543778
hilly, 7882, 96, 1824330, 84602, 4634124
hussy, 7913, 96, 1869331, 198451, 5344519
seize, 7948, 96, 1462323, 69754, 3725544
widow, 7966, 96, 1609848, 87051, 4109759
sassy, 8072, 96, 1437276, 47078, 3561436
leaky, 7373, 97, 1869783, 66063, 4677458
decoy, 7492, 97, 1675874, 68862, 4298386
foyer, 7509, 97, 1881994, 73073, 4782132
brook, 7551, 97, 1812997, 91192, 4547719
above, 7648, 97, 1684794, 63462, 4169094
lobby, 7654, 97, 1689538, 69090, 4205167
vowel, 7691, 97, 1990187, 91508, 5096618
leave, 7726, 97, 1903862, 70059, 4712999
issue, 7751, 97, 1966319, 145218, 5336263
venue, 7771, 97, 1971296, 96862, 5123118
quash, 7814, 97, 2010089, 167307, 5313599
fanny, 7850, 97, 1689148, 56730, 4242591
papal, 7902, 97, 1624663, 67384, 4086152
tepee, 7967, 97, 1722018, 80367, 4624106
assay, 7985, 97, 1856873, 139210, 5121835
cargo, 7213, 98, 1732615, 93028, 4322185
ideal, 7370, 98, 1822462, 69998, 4588373
feign, 7374, 98, 1678525, 84656, 4317625
curvy, 7658, 98, 1869455, 103921, 4897335
inane, 7659, 98, 1879922, 49846, 4614654
druid, 7702, 98, 1862692, 80314, 4634099
cycle, 7710, 98, 1715846, 67590, 4621777
arrow, 7712, 98, 1889294, 129952, 4748109
fewer, 7770, 98, 1774985, 103674, 4717005
abyss, 7772, 98, 1695492, 153164, 4690933
missy, 7796, 98, 1837294, 168506, 5174683
fever, 7797, 98, 1749318, 93042, 4608745
pique, 7814, 98, 1739216, 92144, 4522710
going, 7818, 98, 1736030, 77739, 4337186
quick, 7845, 98, 1800564, 96851, 4663266
hippy, 7943, 98, 1756582, 111342, 4568206
funny, 7964, 98, 1705862, 80003, 4481899
ovoid, 8004, 98, 1761490, 102096, 4609465
media, 7281, 99, 1647272, 55253, 4102251
crier, 7439, 99, 1873845, 73812, 4787390
ruler, 7534, 99, 1896774, 72724, 4794634
ruder, 7588, 99, 1698334, 70807, 4406892
creek, 7606, 99, 1829098, 82914, 4758842
harry, 7627, 99, 1997215, 81021, 5009613
reedy, 7683, 99, 1726978, 66693, 4424395
igloo, 7778, 99, 1772601, 94359, 4528797
fully, 7928, 99, 1619633, 83875, 4210686
quake, 8044, 99, 1829252, 66984, 4570674
creak, 7222, 100, 1728484, 74311, 4357903
abide, 7414, 100, 1530110, 53302, 3809792
kneed, 7643, 100, 1883654, 80761, 5007143
crock, 7646, 100, 1775911, 87928, 4558023
maize, 7695, 100, 1770090, 53303, 4280959
marry, 7720, 100, 1798133, 75369, 4556867
fella, 7757, 100, 1608429, 62970, 4001865
idiom, 7794, 100, 1663274, 107898, 4394984
enemy, 7797, 100, 1857998, 99512, 5007606
fauna, 7830, 100, 1760444, 78357, 4347513
cubic, 7832, 100, 1486574, 64106, 3689314
vixen, 7918, 100, 1876609, 78352, 4805744
moody, 7923, 100, 1619619, 62913, 4144479
teeth, 8017, 100, 1751634, 86019, 4521414
yield, 7365, 101, 1975824, 75247, 5081245
dread, 7492, 101, 1773247, 59339, 4405798
eager, 7523, 101, 1876206, 85095, 4680372
agora, 7560, 101, 1807049, 90684, 4522678
conic, 7567, 101, 1863205, 90597, 4714446
quiet, 7652, 101, 2116474, 90856, 5520033
cache, 7826, 101, 1739576, 68952, 4346113
toddy, 7831, 101, 1618662, 57543, 4133198
holly, 7883, 101, 1905624, 81087, 4777803
livid, 7891, 101, 1689938, 82947, 4316595
ruddy, 7915, 101, 1631720, 78383, 4193529
exact, 7467, 102, 1727650, 93445, 4577873
ardor, 7526, 102, 1771646, 79597, 4383965
friar, 7560, 102, 1678411, 56269, 4200613
ovary, 7581, 102, 1987545, 96975, 5090420
mania, 7650, 102, 1752708, 67789, 4319147
legal, 7662, 102, 1707110, 59396, 4253910
dryer, 7686, 102, 1844377, 79852, 4876397
basis, 7713, 102, 1808524, 124180, 4614980
banjo, 7741, 102, 1711519, 76572, 4193328
penny, 7742, 102, 1787933, 75273, 4700836
couch, 7771, 102, 1835664, 106658, 4646603
buggy, 7806, 102, 1672167, 82278, 4300215
leggy, 7937, 102, 1715620, 80983, 4512235
gully, 7945, 102, 1697153, 77499, 4399882
known, 7948, 102, 2056346, 153671, 5628721
llama, 7955, 102, 1662860, 81368, 4257848
drier, 7526, 103, 1881903, 72569, 4841857
batty, 7562, 103, 1899081, 98467, 4952667
rally, 7569, 103, 1930923, 71541, 4813877
ionic, 7619, 103, 1895310, 87081, 4778568
udder, 7690, 103, 1749486, 90573, 4690957
quote, 7704, 103, 2082438, 102575, 5399228
vogue, 7707, 103, 1861737, 82388, 4728520
rower, 7773, 103, 1853950, 82250, 4757934
joker, 7786, 103, 2021650, 80926, 5168565
filly, 7890, 103, 1621353, 73778, 4188535
witty, 7913, 103, 1905689, 145966, 5291832
golly, 7925, 103, 1797040, 70385, 4574774
awake, 7926, 103, 1815880, 77996, 4625332
penne, 7939, 103, 1723001, 71394, 4516161
tooth, 8045, 103, 1697421, 82771, 4321593
shush, 8182, 103, 1343787, 90049, 3508535
rodeo, 7585, 104, 1703042, 61367, 4298130
roger, 7654, 104, 1756526, 66935, 4451192
crook, 7658, 104, 1835155, 107169, 4674079
vodka, 7739, 104, 1701033, 74777, 4293820
video, 7771, 104, 1803611, 74163, 4583524
wedge, 7880, 104, 1536303, 82247, 4111220
email, 7307, 105, 1826366, 75494, 4562307
avoid, 7475, 105, 1774136, 103162, 4448480
olive, 7585, 105, 2042652, 97283, 5133440
breed, 7616, 105, 1670334, 63131, 4255626
quite, 7669, 105, 2100793, 87422, 5410649
odder, 7717, 105, 1737493, 73542, 4549165
augur, 7774, 105, 1760240, 94089, 4371427
proxy, 7779, 105, 1702182, 84776, 4373160
rover, 7816, 105, 1855103, 70494, 4702921
gauze, 7826, 105, 1783630, 57254, 4330519
gaffe, 7988, 105, 1597779, 58869, 3979890
expel, 8009, 105, 1760992, 124225, 4911607
piggy, 8042, 105, 1511123, 75934, 3979593
liege, 7519, 106, 1832482, 70830, 4632197
tabby, 7665, 106, 1643120, 58266, 4138158
quota, 7694, 106, 1955286, 99622, 4960524
groom, 7741, 106, 1675812, 111486, 4353112
wooer, 7756, 106, 1872294, 71586, 4742214
union, 7770, 106, 1879894, 80098, 4710031
quasi, 7816, 106, 1926523, 145759, 4965484
equip, 7876, 106, 1884629, 174037, 5106727
melee, 7880, 106, 1757652, 64282, 4489697
annex, 8019, 106, 1800873, 63909, 4452685
whiff, 8210, 106, 1469473, 100443, 3832606
tacit, 7401, 107, 1599258, 54955, 3968966
rural, 7598, 107, 1774016, 75911, 4372694
beefy, 7660, 107, 1683142, 70467, 4345393
folio, 7712, 107, 1712369, 78495, 4294652
gorge, 7721, 107, 1832669, 68979, 4599392
ennui, 7779, 107, 1883202, 97529, 4786945
offer, 7852, 107, 1708320, 98760, 4542550
radar, 7925, 107, 1680069, 62390, 4240369
gummy, 8135, 107, 1576376, 84229, 4176984
racer, 7497, 108, 1697612, 63626, 4219296
rocky, 7531, 108, 1781761, 87559, 4564633
agree, 7620, 108, 1812537, 80023, 4617331
river, 7809, 108, 1835526, 70471, 4710822
rotor, 7859, 108, 1877207, 71776, 4761080
voila, 7458, 109, 1905039, 68997, 4629500
voice, 7523, 109, 1907711, 77484, 4815931
local, 7524, 109, 1654464, 59143, 4120913
curry, 7760, 109, 1825441, 87221, 4762316
quirk, 7763, 109, 1990241, 94707, 5020542
coyly, 7811, 109, 1724641, 70164, 4428875
razor, 7926, 109, 1801757, 78869, 4447697
knack, 7945, 109, 1666950, 73410, 4291706
furry, 7957, 109, 1654186, 75633, 4270361
fiery, 7426, 110, 1849893, 70603, 4754196
arbor, 7538, 110, 1686722, 59909, 4118691
elide, 7664, 110, 1816787, 84594, 4697768
needy, 7718, 110, 1846303, 66555, 4769412
revue, 7753, 110, 1878736, 99349, 4853561
biddy, 7808, 110, 1666066, 63292, 4230478
dully, 7875, 110, 1791341, 79028, 4605959
idyll, 8021, 110, 1712380, 88309, 4633344
rerun, 7510, 111, 1933218, 91804, 4853093
circa, 7586, 111, 1730959, 74630, 4335195
rearm, 7602, 111, 1761392, 69322, 4374687
dried, 7645, 111, 1850009, 73498, 4708657
crazy, 7647, 111, 1763356, 65825, 4465881
roomy, 7819, 111, 1762736, 77003, 4454744
kitty, 7898, 111, 2163397, 153173, 6026199
goody, 7935, 111, 1619934, 58800, 4134971
guava, 7980, 111, 1763946, 90848, 4515749
weedy, 8041, 111, 1646894, 64147, 4318149
attic, 7478, 112, 1648016, 99486, 4187451
cacti, 7589, 112, 1781099, 88733, 4493170
edify, 7671, 112, 1575212, 82522, 4230423
flail, 7710, 112, 1580024, 54414, 3951116
annoy, 7746, 112, 1897039, 80200, 4724172
froze, 7801, 112, 1750763, 88185, 4455623
furor, 7822, 112, 1701198, 81610, 4305016
rough, 7357, 113, 1839912, 121379, 4618758
bound, 7452, 113, 1697909, 72965, 4216474
erode, 7592, 113, 1830780, 90573, 4697251
elegy, 7810, 113, 1802139, 84152, 4793623
dilly, 7871, 113, 1769217, 76453, 4591465
mambo, 7953, 113, 1537490, 66038, 3757452
tibia, 7573, 114, 1536520, 59649, 3817517
alley, 7576, 114, 1893923, 63987, 4724794
rigor, 7733, 114, 1719454, 75588, 4329732
oddly, 8024, 114, 1740165, 80929, 4552194
verge, 7799, 115, 1794058, 83948, 4653794
comic, 7800, 115, 1664356, 95602, 4226799
query, 7813, 115, 2004216, 87796, 5201826
exert, 7818, 115, 2007234, 100800, 5464248
cynic, 7830, 115, 1765557, 83731, 4742969
worry, 7845, 115, 1900261, 86320, 4873361
willy, 7996, 115, 1748621, 87301, 4529952
tatty, 8018, 115, 1748401, 72043, 4439089
muddy, 8090, 115, 1568700, 68586, 4062513
tweet, 8190, 115, 1662246, 94209, 4560595
briar, 7540, 116, 1762018, 58934, 4322593
movie, 7709, 116, 1911654, 79178, 4828151
quail, 7716, 116, 1867805, 64419, 4552714
fixer, 7746, 116, 1749056, 76616, 4510245
alibi, 7856, 116, 1618353, 59522, 3898343
axial, 7892, 116, 1780812, 68566, 4415501
baggy, 7896, 116, 1661250, 63813, 4132708
woody, 8076, 116, 1640527, 70482, 4221541
foray, 7468, 117, 1748167, 74146, 4377156
abbot, 7738, 117, 1738082, 94649, 4493923
quark, 7885, 117, 1857641, 76588, 4613302
gauge, 7893, 117, 1781266, 53801, 4322681
dummy, 8091, 117, 1635807, 79230, 4270435
twixt, 8127, 117, 1597292, 120124, 4375004
fluff, 8331, 117, 1443662, 79387, 3732558
villa, 7830, 118, 1786113, 86170, 4501428
fifty, 8042, 118, 1748575, 93396, 4693724
madam, 8215, 118, 1529365, 59227, 3846011
comma, 7772, 119, 1573478, 90101, 4012708
koala, 7780, 119, 1898679, 71783, 4726126
jerky, 7911, 119, 2015259, 79229, 5145253
kinky, 8012, 119, 1952019, 78535, 5092647
borax, 7664, 120, 1720532, 68580, 4200552
loyal, 7703, 120, 1811283, 65989, 4521775
hobby, 7826, 120, 1654955, 71373, 4116411
jetty, 8136, 120, 2049161, 128185, 5643769
viola, 7553, 121, 1863413, 83549, 4565404
icily, 7806, 121, 1671106, 78820, 4430568
folly, 7898, 121, 1704027, 72911, 4360010
quack, 8038, 121, 1674664, 77518, 4239367
refer, 8048, 121, 1627466, 92701, 4301575
rabbi, 7738, 122, 1639775, 63693, 3947256
mecca, 7768, 122, 1592668, 69562, 4014371
every, 7941, 122, 1937612, 106132, 5240370
wooly, 7989, 122, 1705505, 76461, 4349398
queen, 8066, 122, 1936114, 85671, 4998839
evoke, 8150, 122, 1996350, 136966, 5450159
puppy, 8431, 122, 1541335, 77608, 3995394
envoy, 7777, 123, 1931390, 94974, 5104847
forgo, 7828, 123, 1632797, 89276, 4148957
dolly, 7883, 123, 1864413, 70047, 4712273
emcee, 8029, 123, 1635205, 91739, 4485901
dodgy, 8052, 123, 1644651, 69918, 4219985
cacao, 8108, 123, 1698945, 62850, 4161103
ozone, 8120, 123, 1869264, 79218, 4865802
dowdy, 8183, 123, 1740720, 100791, 4598614
allay, 7977, 124, 1766333, 64234, 4430642
lowly, 8024, 124, 1864611, 99671, 4881347
motto, 8090, 124, 1803634, 131556, 4865360
amaze, 8126, 124, 1725105, 65629, 4324957
gamma, 8306, 124, 1650215, 85767, 4190987
kappa, 8361, 124, 1804353, 118703, 4672239
juice, 7761, 125, 1845045, 79865, 4689981
crack, 7820, 125, 1680758, 67799, 4235122
mimic, 8225, 125, 1501700, 78938, 3908232
magma, 8268, 125, 1604421, 74238, 4059568
iliac, 7549, 126, 1640811, 54942, 4072273
covey, 7648, 126, 1799174, 69179, 4670664
alloy, 7697, 126, 1828529, 77268, 4519637
equal, 7770, 126, 1802884, 91256, 4528768
diode, 7928, 126, 1780942, 76864, 4521376
epoxy, 8026, 126, 1798759, 137778, 4858726
weave, 8104, 126, 1771766, 77403, 4495370
minim, 8283, 126, 1601019, 73289, 4082953
gouge, 7982, 127, 1785512, 67628, 4455387
excel, 8004, 127, 1647724, 83036, 4420969
lilac, 7610, 128, 1595627, 62620, 3977863
juicy, 7923, 128, 1798131, 78078, 4618654
jelly, 8182, 128, 1891130, 82263, 4912866
goofy, 8195, 128, 1566439, 75208, 4067648
daddy, 8368, 128, 1660717, 47728, 4169822
mafia, 7964, 129, 1566421, 71497, 3901748
freer, 7997, 130, 1710259, 70389, 4457192
onion, 8097, 130, 1768837, 74398, 4487976
juror, 8070, 131, 1885202, 80422, 4762625
femme, 8372, 131, 1486575, 71664, 3895135
ivory, 7770, 132, 2006597, 105241, 5211665
coach, 7798, 132, 1670896, 89635, 4203942
geeky, 8087, 132, 1826086, 65376, 4765259
quill, 8109, 132, 1791854, 82095, 4547909
jewel, 8199, 132, 1885756, 99592, 4965876
nanny, 8219, 132, 1850234, 52175, 4594751
sissy, 8259, 132, 1330646, 54333, 3371134
fugue, 8084, 133, 1543206, 64141, 4038596
khaki, 8108, 133, 1805988, 63530, 4471172
pixie, 8247, 133, 1642412, 63667, 4232693
mammy, 8342, 133, 1672914, 53648, 4188804
giddy, 8149, 134, 1542076, 67150, 4008457
dizzy, 8525, 135, 1591813, 68241, 4124663
bayou, 7685, 136, 1831396, 78429, 4449682
error, 8096, 136, 1836957, 76199, 4671063
ninny, 8322, 136, 1779644, 59228, 4536221
gooey, 7970, 137, 1811245, 60924, 4585335
abbey, 8051, 137, 1628387, 49011, 4082205
mummy, 8537, 137, 1567766, 63365, 4048513
oxide, 8000, 138, 1788899, 93861, 4658404
rajah, 8214, 138, 1860688, 86937, 4630445
boozy, 8018, 139, 1705301, 67433, 4282685
rarer, 8136, 139, 1810387, 52288, 4419018
queer, 8016, 140, 1981500, 90266, 5136695
foggy, 8250, 140, 1557719, 68851, 4028672
vivid, 8489, 140, 1522858, 55275, 3882579
array, 8003, 141, 1878285, 78625, 4722483
quell, 7999, 142, 1856913, 73790, 4816058
eerie, 8019, 142, 1967750, 70662, 4921535
poppy, 8384, 142, 1585078, 65187, 4019668
fuzzy, 8535, 143, 1488483, 66197, 3840023
verve, 8247, 144, 1810729, 77360, 4638891
level, 8214, 146, 1788120, 84358, 4656155
enjoy, 7972, 147, 1838719, 89635, 4824838
exile, 7988, 148, 1882850, 82968, 4921341
civic, 8405, 148, 1643128, 84813, 4286749
pizza, 8238, 149, 1522943, 71311, 3878223
jolly, 8335, 149, 1890582, 76544, 4796505
booby, 8106, 150, 1699466, 62629, 4252619
ninja, 8173, 150, 1699517, 80827, 4294228
woozy, 8524, 152, 1626199, 75204, 4174318
kayak, 8516, 153, 1897233, 58945, 4752763
affix, 8260, 155, 1524967, 92994, 3827761
maxim, 8146, 157, 1698949, 72850, 4167190
jiffy, 8604, 159, 1558363, 72130, 4033574
fizzy, 8636, 159, 1502245, 61749, 3836322
bobby, 8187, 160, 1684163, 63305, 4194862
cocoa, 8250, 162, 1638497, 61474, 4095165
